Namespace(arch='vgg_small_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=2023, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-00base', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
415	0.143	0.442	94.904	87.280
416	0.144	0.406	94.868	87.730
417	0.145	0.405	94.882	88.472
418	0.145	0.415	94.924	87.951
419	0.139	0.449	95.084	87.240
420	0.138	0.420	95.170	87.961
421	0.132	0.421	95.276	87.640
422	0.147	0.425	94.804	87.620
423	0.145	0.432	94.810	88.161
424	0.137	0.415	95.054	88.021
425	0.133	0.447	95.405	87.190
426	0.140	0.412	95.060	87.580
427	0.138	0.411	95.106	87.981
428	0.131	0.438	95.315	87.280
429	0.138	0.406	95.102	88.081
430	0.143	0.447	94.998	87.520
431	0.134	0.410	95.312	87.941
432	0.125	0.412	95.531	87.991
433	0.137	0.407	95.166	88.141
434	0.139	0.408	95.028	88.391
435	0.142	0.409	94.968	87.710
436	0.132	0.392	95.339	88.211
437	0.135	0.413	95.200	88.331
438	0.125	0.404	95.615	88.772
439	0.131	0.401	95.369	87.780
440	0.130	0.389	95.457	88.381
441	0.132	0.407	95.308	88.201
442	0.137	0.399	95.102	88.431
443	0.123	0.424	95.651	88.111
444	0.124	0.416	95.581	88.241
445	0.129	0.417	95.497	87.590
446	0.135	0.425	95.282	87.069
447	0.131	0.438	95.413	87.590
448	0.128	0.384	95.475	88.391
449	0.123	0.412	95.807	88.031
450	0.126	0.420	95.547	87.971
451	0.130	0.479	95.363	86.649
452	0.133	0.446	95.222	87.670
453	0.132	0.425	95.363	87.811
454	0.128	0.403	95.389	88.061
455	0.124	0.423	95.621	87.730
456	0.124	0.417	95.575	88.191
457	0.122	0.405	95.663	88.221
458	0.123	0.396	95.589	88.171
459	0.121	0.408	95.713	88.391
460	0.121	0.446	95.883	87.049
461	0.124	0.417	95.599	88.121
462	0.122	0.419	95.787	87.891
463	0.123	0.402	95.775	88.181
464	0.129	0.441	95.397	86.899
465	0.125	0.449	95.599	87.510
466	0.119	0.416	95.795	88.241
467	0.124	0.429	95.541	88.001
468	0.126	0.414	95.573	87.861
469	0.120	0.468	95.831	87.260
470	0.117	0.415	95.885	88.371
471	0.121	0.446	95.709	87.350
472	0.123	0.425	95.683	87.800
473	0.135	0.426	95.228	87.690
474	0.118	0.400	95.851	88.331
475	0.121	0.413	95.747	88.361
476	0.117	0.408	95.948	88.111
477	0.122	0.432	95.775	87.530
478	0.122	0.386	95.725	88.642
479	0.117	0.434	95.992	87.790
480	0.119	0.432	95.845	87.570
481	0.124	0.430	95.563	88.121
482	0.116	0.410	95.940	88.121
483	0.117	0.435	95.921	87.530
484	0.121	0.426	95.735	88.271
485	0.124	0.413	95.589	88.281
486	0.111	0.398	96.058	88.281
487	0.111	0.425	96.174	87.580
488	0.115	0.431	95.936	87.750
489	0.114	0.391	96.028	88.722
490	0.113	0.421	96.008	88.051
491	0.109	0.418	96.248	88.532
492	0.114	0.432	96.034	87.941
493	0.118	0.399	95.833	88.351
494	0.114	0.420	95.879	88.452
495	0.103	0.409	96.426	88.321
496	0.115	0.402	96.026	88.482
497	0.111	0.435	96.222	87.530
498	0.122	0.403	95.675	88.221
499	0.114	0.409	96.016	88.221
500	0.122	0.419	95.743	88.191
501	0.117	0.441	95.891	87.250
502	0.115	0.417	95.905	88.131
503	0.122	0.434	95.781	87.700
504	0.116	0.435	95.931	87.851
505	0.112	0.414	96.106	88.341
506	0.109	0.421	96.114	88.051
507	0.117	0.402	95.907	88.482
508	0.109	0.404	96.098	88.341
509	0.108	0.405	96.262	88.442
510	0.111	0.405	96.038	88.251
511	0.105	0.422	96.364	88.361
512	0.106	0.392	96.288	88.602
513	0.105	0.409	96.344	88.431
514	0.105	0.410	96.408	87.720
515	0.105	0.424	96.286	88.061
516	0.111	0.409	96.154	88.572
517	0.103	0.401	96.394	88.682
518	0.105	0.408	96.344	88.321
519	0.113	0.400	96.038	88.852
520	0.113	0.446	96.040	87.330
521	0.112	0.438	96.094	87.650
522	0.104	0.419	96.372	88.462
523	0.108	0.427	96.212	87.931
524	0.109	0.418	96.208	88.041
525	0.108	0.416	96.322	88.121
526	0.111	0.411	96.112	88.391
527	0.105	0.397	96.354	88.562
528	0.099	0.423	96.583	88.411
529	0.092	0.427	96.831	88.592
530	0.103	0.448	96.396	87.500
531	0.106	0.395	96.344	88.682
532	0.107	0.420	96.338	87.971
533	0.107	0.423	96.276	88.231
534	0.107	0.446	96.208	87.220
535	0.106	0.429	96.268	87.891
536	0.103	0.417	96.490	88.221
537	0.098	0.401	96.733	88.712
538	0.094	0.404	96.773	88.231
539	0.098	0.393	96.637	88.762
540	0.101	0.383	96.424	88.852
541	0.100	0.427	96.492	87.710
542	0.102	0.448	96.462	87.670
543	0.104	0.411	96.342	88.181
544	0.102	0.425	96.506	87.811
545	0.102	0.408	96.490	88.151
546	0.105	0.409	96.368	88.181
547	0.097	0.397	96.625	88.692
548	0.099	0.406	96.561	88.321
549	0.101	0.409	96.538	87.971
550	0.103	0.399	96.494	88.221
551	0.100	0.421	96.589	87.610
552	0.106	0.417	96.240	88.121
553	0.092	0.384	96.847	89.042
554	0.095	0.414	96.759	88.301
555	0.101	0.407	96.532	88.592
556	0.095	0.395	96.671	88.562
557	0.102	0.400	96.340	88.431
558	0.096	0.404	96.619	88.782
559	0.096	0.407	96.623	88.502
560	0.090	0.391	96.887	88.742
561	0.091	0.415	96.879	88.361
562	0.093	0.389	96.773	88.982
563	0.084	0.393	97.017	88.872
564	0.084	0.386	97.101	88.982
565	0.093	0.421	96.729	87.971
566	0.091	0.424	96.887	87.951
567	0.091	0.390	96.783	89.012
568	0.094	0.400	96.663	88.502
569	0.084	0.400	97.141	88.832
570	0.092	0.409	96.765	88.492
571	0.095	0.395	96.719	88.341
572	0.085	0.400	97.121	88.812
573	0.088	0.426	97.001	87.660
574	0.093	0.406	96.827	88.612
575	0.086	0.402	97.029	88.371
576	0.083	0.401	97.196	89.052
577	0.083	0.394	97.220	88.792
578	0.083	0.427	97.157	88.442
579	0.084	0.426	97.015	88.361
580	0.084	0.416	97.151	88.341
581	0.084	0.395	97.161	88.742
582	0.081	0.421	97.194	88.381
583	0.093	0.407	96.719	88.492
584	0.086	0.413	97.015	88.542
585	0.086	0.415	97.007	88.862
586	0.084	0.408	97.089	88.512
587	0.084	0.418	97.109	88.051
588	0.091	0.409	96.865	88.351
589	0.086	0.402	97.115	88.572
590	0.081	0.412	97.210	88.592
591	0.081	0.392	97.272	88.792
592	0.081	0.400	97.300	88.702
593	0.085	0.490	97.121	86.879
594	0.087	0.413	97.033	88.622
595	0.088	0.403	96.997	88.652
596	0.086	0.404	96.999	88.572
597	0.089	0.413	96.911	88.482
598	0.084	0.423	97.097	88.371
599	0.089	0.446	96.887	87.800
600	0.086	0.405	97.083	88.542
601	0.083	0.393	97.155	88.982
602	0.088	0.424	97.007	88.331
603	0.075	0.392	97.482	89.133
604	0.082	0.396	97.206	89.313
605	0.076	0.403	97.372	88.982
606	0.075	0.410	97.514	88.442
607	0.080	0.412	97.300	88.962
608	0.077	0.410	97.406	88.782
609	0.080	0.399	97.240	88.732
610	0.080	0.401	97.336	88.522
611	0.075	0.385	97.360	89.503
612	0.082	0.410	97.077	88.732
613	0.081	0.403	97.228	88.972
614	0.082	0.405	97.179	88.401
615	0.079	0.399	97.350	88.462
616	0.077	0.423	97.376	88.321
617	0.080	0.402	97.308	88.442
618	0.081	0.418	97.169	88.732
619	0.076	0.405	97.354	88.512
620	0.077	0.394	97.340	88.992
621	0.080	0.406	97.236	88.802
622	0.080	0.390	97.304	88.832
623	0.080	0.437	97.252	88.181
624	0.082	0.389	97.188	89.083
625	0.085	0.418	97.133	88.512
626	0.082	0.412	97.242	88.572
627	0.072	0.398	97.578	88.902
628	0.071	0.403	97.656	89.052
629	0.077	0.424	97.326	88.141
630	0.073	0.400	97.492	88.612
631	0.075	0.403	97.498	88.982
632	0.074	0.407	97.524	88.792
633	0.073	0.404	97.556	89.203
634	0.073	0.396	97.516	88.812
635	0.073	0.394	97.498	89.073
636	0.074	0.396	97.518	88.932
637	0.069	0.379	97.764	89.303
638	0.069	0.371	97.604	89.573
639	0.071	0.386	97.688	88.922
640	0.069	0.406	97.648	88.822
641	0.073	0.394	97.556	88.872
642	0.072	0.417	97.586	89.052
643	0.075	0.401	97.430	89.233
644	0.074	0.396	97.474	88.962
645	0.070	0.402	97.586	88.592
646	0.072	0.384	97.602	88.762
647	0.073	0.399	97.528	88.622
648	0.072	0.392	97.534	88.982
649	0.074	0.396	97.530	89.223
650	0.072	0.403	97.522	88.952
651	0.072	0.410	97.654	88.822
652	0.075	0.423	97.440	88.852
653	0.073	0.398	97.538	88.902
654	0.075	0.402	97.458	88.692
655	0.074	0.392	97.442	89.183
656	0.072	0.399	97.554	89.213
657	0.069	0.401	97.724	88.872
658	0.072	0.399	97.662	89.143
659	0.068	0.427	97.710	88.602
660	0.073	0.403	97.528	88.982
661	0.067	0.413	97.772	89.032
662	0.070	0.382	97.610	89.193
663	0.072	0.402	97.574	88.622
664	0.070	0.387	97.704	89.183
665	0.070	0.392	97.626	88.842
666	0.065	0.389	97.907	88.842
667	0.067	0.399	97.746	89.193
668	0.065	0.378	97.817	89.694
669	0.065	0.405	97.877	88.492
670	0.064	0.399	97.885	89.113
671	0.067	0.398	97.772	88.962
672	0.062	0.417	98.003	88.862
673	0.065	0.382	97.877	89.533
674	0.063	0.406	97.983	89.022
675	0.062	0.394	97.955	89.002
676	0.061	0.390	97.983	89.073
677	0.059	0.401	98.067	89.213
678	0.061	0.399	97.949	89.373
679	0.060	0.377	97.995	89.363
680	0.065	0.378	97.817	89.964
681	0.059	0.392	98.105	89.052
682	0.056	0.390	98.137	89.123
683	0.058	0.390	98.085	89.373
684	0.058	0.412	98.091	88.932
685	0.060	0.404	98.013	89.373
686	0.058	0.385	98.161	89.694
687	0.058	0.390	98.133	89.032
688	0.058	0.391	98.103	89.383
689	0.061	0.373	98.007	89.263
690	0.060	0.376	98.067	89.403
691	0.058	0.401	98.127	88.722
692	0.058	0.389	98.083	89.183
693	0.057	0.385	98.117	89.353
694	0.059	0.401	98.037	89.062
695	0.056	0.405	98.169	88.962
696	0.058	0.400	98.087	89.243
697	0.055	0.425	98.211	88.692
698	0.060	0.384	98.089	89.042
699	0.059	0.400	98.023	88.922
700	0.056	0.393	98.125	89.223
701	0.055	0.385	98.185	89.083
702	0.053	0.405	98.375	88.892
703	0.055	0.401	98.239	89.042
704	0.052	0.389	98.321	89.343
705	0.054	0.395	98.207	88.722
706	0.056	0.407	98.141	88.992
707	0.053	0.394	98.337	89.253
708	0.058	0.397	98.137	89.253
709	0.053	0.389	98.269	89.123
710	0.051	0.380	98.355	89.443
711	0.051	0.388	98.367	88.962
712	0.053	0.393	98.345	88.862
713	0.056	0.392	98.193	89.042
714	0.054	0.379	98.243	89.563
715	0.053	0.393	98.219	89.113
716	0.054	0.395	98.291	89.403
717	0.055	0.378	98.163	89.203
718	0.049	0.394	98.450	89.303
719	0.053	0.372	98.299	89.153
720	0.055	0.423	98.175	88.852
721	0.048	0.376	98.476	89.333
722	0.053	0.373	98.345	89.643
723	0.051	0.401	98.335	88.862
724	0.050	0.394	98.387	88.992
725	0.052	0.382	98.353	89.553
726	0.052	0.395	98.337	89.203
727	0.050	0.398	98.401	89.032
728	0.047	0.379	98.574	89.563
729	0.050	0.377	98.415	89.513
730	0.047	0.395	98.528	89.123
