Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-008', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
269	0.433	0.644	84.756	79.357
270	0.428	0.673	85.156	77.955
271	0.430	0.562	84.926	81.500
272	0.428	1.031	85.024	68.389
273	0.428	0.615	85.038	79.427
274	0.435	0.614	84.950	79.036
275	0.436	0.685	84.848	76.222
276	0.431	0.576	84.968	80.499
277	0.430	0.707	85.018	77.073
278	0.429	0.689	85.236	77.364
279	0.427	0.688	85.112	77.424
280	0.427	0.572	84.942	80.369
281	0.428	0.740	84.960	75.771
282	0.426	0.678	84.992	78.966
283	0.422	0.579	85.286	80.689
284	0.433	0.583	84.916	80.278
285	0.425	0.561	85.160	81.631
286	0.427	0.569	85.066	81.140
287	0.426	0.677	85.180	77.244
288	0.425	0.652	85.158	78.776
289	0.425	0.619	85.008	78.916
290	0.427	0.672	84.916	77.694
291	0.423	0.565	85.028	81.050
292	0.429	0.866	84.978	73.117
293	0.427	0.573	84.980	80.709
294	0.416	0.559	85.268	81.130
295	0.416	0.592	85.389	80.118
296	0.420	0.676	85.367	78.706
297	0.419	0.598	85.270	80.659
298	0.423	0.561	85.176	80.579
299	0.419	0.600	85.339	80.519
300	0.416	0.592	85.467	80.329
301	0.424	0.672	85.090	77.945
302	0.420	0.884	85.278	73.848
303	0.419	0.654	85.425	77.885
304	0.429	0.757	85.066	74.559
305	0.419	0.671	85.319	78.425
306	0.415	0.600	85.585	79.748
307	0.414	0.605	85.469	79.898
308	0.415	0.599	85.489	79.667
309	0.419	0.592	85.230	80.298
310	0.412	0.546	85.777	81.430
311	0.414	0.817	85.381	75.170
312	0.419	0.806	85.325	74.149
313	0.418	0.582	85.319	80.298
314	0.416	0.667	85.379	78.085
315	0.417	0.553	85.393	81.040
316	0.417	0.598	85.515	80.238
317	0.417	0.678	85.365	78.175
318	0.414	0.562	85.591	81.721
319	0.409	0.639	85.647	78.906
320	0.415	0.591	85.417	79.968
321	0.415	0.624	85.609	78.876
322	0.412	0.641	85.461	79.217
323	0.412	0.746	85.383	76.292
