Namespace(arch='ResNet18', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0002, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-00base', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
438	0.227	0.433	91.987	86.268
439	0.223	0.440	92.204	85.647
440	0.227	0.468	92.007	85.657
441	0.228	0.499	91.949	84.696
442	0.244	0.471	91.266	84.816
443	0.237	0.474	91.534	84.966
444	0.219	0.471	92.220	85.437
445	0.211	0.501	92.496	83.944
446	0.227	0.480	91.769	84.645
447	0.230	0.443	91.757	85.998
448	0.223	0.465	92.143	85.136
449	0.234	0.434	91.597	85.948
450	0.223	0.455	92.214	85.296
451	0.209	0.454	92.476	85.657
452	0.214	0.449	92.448	85.887
453	0.215	0.539	92.320	83.263
454	0.217	0.464	92.210	85.577
455	0.212	0.447	92.506	85.988
456	0.222	0.457	92.025	85.256
457	0.207	0.484	92.624	85.337
458	0.209	0.454	92.566	85.156
459	0.221	0.431	92.200	86.128
460	0.220	0.497	92.274	84.125
461	0.211	0.437	92.556	86.108
462	0.211	0.443	92.464	85.927
463	0.216	0.494	92.406	84.675
464	0.209	0.442	92.592	86.038
465	0.205	0.442	92.758	86.028
466	0.222	0.462	92.041	85.577
467	0.219	0.460	92.294	85.256
468	0.205	0.476	92.644	85.036
469	0.215	0.502	92.488	84.325
470	0.213	0.471	92.532	85.146
471	0.215	0.466	92.456	85.006
472	0.210	0.478	92.492	85.016
473	0.210	0.461	92.530	84.916
474	0.208	0.458	92.646	85.447
475	0.225	0.471	92.051	84.876
476	0.212	0.524	92.532	84.195
477	0.218	0.509	92.270	83.964
478	0.211	0.462	92.432	84.956
479	0.211	0.450	92.652	85.567
480	0.206	0.451	92.656	85.847
481	0.201	0.471	92.857	85.587
482	0.205	0.451	92.738	85.577
483	0.198	0.479	93.039	85.006
484	0.211	0.461	92.458	85.387
485	0.204	0.443	92.786	85.517
486	0.203	0.454	92.917	85.587
487	0.199	0.435	92.903	86.338
488	0.195	0.443	93.059	85.707
489	0.200	0.509	92.831	84.505
490	0.195	0.441	93.171	85.958
491	0.198	0.488	92.863	84.896
492	0.211	0.510	92.414	84.856
493	0.199	0.513	92.989	84.225
494	0.201	0.502	92.885	84.736
495	0.200	0.516	92.800	84.145
496	0.196	0.491	92.979	84.856
497	0.187	0.449	93.415	86.008
498	0.199	0.456	92.889	85.497
499	0.202	0.436	92.901	86.088
500	0.196	0.483	92.985	85.347
501	0.185	0.448	93.391	86.278
502	0.186	0.437	93.259	85.637
503	0.189	0.485	93.313	85.006
504	0.180	0.479	93.526	85.347
505	0.196	0.500	92.995	84.756
506	0.195	0.507	93.063	84.776
507	0.187	0.493	93.397	84.826
508	0.178	0.481	93.740	85.246
509	0.185	0.500	93.452	84.756
510	0.195	0.472	93.037	84.826
511	0.192	0.471	93.243	85.186
512	0.185	0.450	93.325	85.717
513	0.188	0.451	93.265	85.327
514	0.180	0.458	93.576	85.347
515	0.196	0.455	93.001	85.567
516	0.191	0.463	93.209	85.757
517	0.179	0.434	93.648	86.699
518	0.176	0.455	93.796	85.998
519	0.186	0.471	93.409	85.317
520	0.185	0.432	93.413	86.198
521	0.192	0.436	93.163	86.548
522	0.178	0.464	93.682	85.587
523	0.177	0.468	93.732	85.707
524	0.180	0.460	93.660	85.807
525	0.185	0.488	93.502	84.726
526	0.174	0.458	93.932	86.538
527	0.180	0.493	93.602	85.006
528	0.194	0.453	93.065	85.747
529	0.185	0.436	93.401	86.378
530	0.175	0.469	93.686	86.178
531	0.180	0.448	93.702	86.178
532	0.174	0.431	93.820	86.518
533	0.177	0.447	93.774	86.258
534	0.175	0.456	93.760	86.208
535	0.175	0.446	93.802	86.278
536	0.175	0.451	93.814	85.707
537	0.184	0.459	93.506	86.238
538	0.167	0.448	94.189	86.368
539	0.174	0.482	93.802	84.936
540	0.167	0.442	94.099	85.757
541	0.172	0.430	94.000	86.799
542	0.169	0.434	94.058	86.729
543	0.171	0.497	93.972	85.377
544	0.169	0.457	93.974	85.677
545	0.171	0.460	93.794	86.048
546	0.168	0.496	94.002	84.806
547	0.166	0.444	94.157	86.228
548	0.168	0.457	94.056	86.268
549	0.164	0.464	94.163	85.958
550	0.168	0.459	94.099	85.827
551	0.164	0.466	94.121	85.747
552	0.170	0.450	93.940	85.958
553	0.164	0.493	94.281	85.617
554	0.177	0.456	93.702	85.978
555	0.168	0.434	94.054	86.538
556	0.163	0.438	94.261	86.068
557	0.156	0.452	94.557	85.958
558	0.162	0.464	94.243	85.917
559	0.159	0.465	94.405	85.847
560	0.161	0.436	94.243	86.148
561	0.157	0.472	94.385	85.447
562	0.158	0.471	94.341	85.988
563	0.161	0.467	94.187	85.687
564	0.163	0.455	94.227	86.078
565	0.161	0.480	94.319	85.737
566	0.166	0.481	94.161	85.677
567	0.156	0.465	94.419	85.627
568	0.153	0.463	94.601	86.268
569	0.149	0.466	94.800	86.318
570	0.153	0.481	94.607	85.557
571	0.152	0.467	94.663	85.707
572	0.162	0.494	94.279	85.437
573	0.155	0.470	94.541	86.448
574	0.153	0.498	94.569	85.286
575	0.154	0.459	94.625	85.827
576	0.157	0.520	94.365	84.686
577	0.148	0.448	94.810	86.098
578	0.143	0.414	94.986	87.310
579	0.149	0.449	94.732	86.188
580	0.151	0.479	94.663	85.948
581	0.148	0.456	94.754	86.438
582	0.160	0.488	94.417	85.266
583	0.153	0.456	94.625	86.268
584	0.149	0.464	94.708	85.857
585	0.136	0.460	95.164	86.078
586	0.140	0.445	95.074	86.739
587	0.148	0.479	94.690	85.437
588	0.147	0.470	94.736	85.677
589	0.155	0.459	94.663	85.998
590	0.139	0.437	94.996	86.619
591	0.146	0.509	94.786	85.116
592	0.147	0.449	94.784	86.018
593	0.145	0.470	94.844	86.288
594	0.149	0.455	94.722	86.338
595	0.140	0.469	95.028	85.667
596	0.144	0.481	94.836	85.787
597	0.146	0.491	94.842	84.966
598	0.136	0.458	95.218	86.699
599	0.135	0.448	95.202	86.899
600	0.131	0.446	95.383	86.188
601	0.138	0.481	95.144	85.377
602	0.141	0.462	95.038	86.178
603	0.139	0.484	95.080	85.817
604	0.139	0.421	95.086	87.190
605	0.138	0.461	95.106	86.208
606	0.140	0.468	95.010	85.627
607	0.129	0.474	95.533	86.228
608	0.134	0.435	95.284	87.169
609	0.136	0.466	95.204	86.298
610	0.134	0.455	95.298	86.208
611	0.133	0.471	95.373	86.218
612	0.131	0.512	95.505	84.756
613	0.134	0.463	95.274	86.478
614	0.132	0.461	95.343	86.699
615	0.136	0.460	95.208	86.288
616	0.132	0.447	95.397	86.338
617	0.121	0.437	95.739	86.859
618	0.130	0.455	95.453	86.649
619	0.132	0.446	95.461	86.879
620	0.128	0.454	95.473	86.268
621	0.130	0.492	95.517	85.697
622	0.128	0.495	95.451	85.817
623	0.128	0.425	95.493	87.139
624	0.122	0.448	95.671	86.619
625	0.120	0.445	95.839	86.478
626	0.123	0.471	95.707	86.819
627	0.124	0.431	95.591	87.240
628	0.130	0.484	95.435	86.068
629	0.129	0.417	95.427	87.770
630	0.126	0.428	95.541	87.260
631	0.117	0.460	95.791	86.278
632	0.124	0.443	95.617	86.899
633	0.121	0.439	95.805	87.520
634	0.118	0.467	95.851	86.308
635	0.125	0.496	95.563	85.837
636	0.121	0.439	95.673	86.979
637	0.115	0.442	95.990	86.979
638	0.110	0.440	96.096	86.789
639	0.110	0.443	96.150	86.889
640	0.111	0.483	96.012	85.797
641	0.109	0.442	96.172	87.370
642	0.111	0.442	96.098	86.899
643	0.115	0.423	95.948	87.260
644	0.109	0.456	96.172	86.729
645	0.108	0.438	96.206	86.939
646	0.111	0.443	96.092	87.310
647	0.109	0.463	96.228	86.478
648	0.107	0.453	96.250	87.200
649	0.112	0.456	96.100	86.729
650	0.110	0.469	96.140	86.378
651	0.116	0.453	95.907	86.498
652	0.111	0.483	96.182	86.408
653	0.111	0.475	96.020	86.188
654	0.118	0.464	95.877	86.709
655	0.114	0.451	96.158	86.789
656	0.111	0.479	96.040	86.498
657	0.111	0.432	96.048	87.400
658	0.115	0.442	96.018	86.839
